Filename,Cell_Type_ID,Cell_Type_Name,Count,Proportion,Percentage,TypeProb_Min,TypeProb_Median,TypeProb_Mean,TypeProb_Max,TypeProb_Std
tile_39520_7904.json,0,Undefined,49,0.019576508190171794,1.9576508190171795,0.9999999714285723,0.9999999894736844,0.9999999879352335,0.9999999977578475,6.2705407343891674e-09
tile_39520_7904.json,1,Epithelium (PD-L1lo/Ki67lo),191,0.07630842988413904,7.630842988413904,0.01360544208431672,0.8736842059279779,0.7814462055663524,0.9999999972677596,0.2224995072904934
tile_39520_7904.json,2,Epithelium (PD-L1hi/Ki67hi),217,0.08669596484218937,8.669596484218937,0.03571428539540817,0.8732718873887745,0.7905161833970177,0.9999999991166076,0.2191617873544208
tile_39520_7904.json,3,Macrophage,228,0.09109069117059529,9.109069117059528,0.010204081528529781,0.9096248272855412,0.8110768449431978,0.9999999977973568,0.2168358364234942
tile_39520_7904.json,4,Lymphocyte,1541,0.6156612065521374,61.56612065521374,0.05882352854671282,0.9928825587441902,0.9412806996160702,0.999999997983871,0.12740141007409772
tile_39520_7904.json,5,Vascular,10,0.003995205753096284,0.3995205753096284,0.5131264904221324,0.7870875148275851,0.7703777179303755,0.9943502796769766,0.1910124820293017
tile_39520_7904.json,6,Fibroblast/Stroma,267,0.1066719936076708,10.66719936076708,0.00772200769219302,0.8899521488519037,0.7999496826366678,0.9999999977973568,0.21337198097147347
